original_payee,real_name,confidence
UW HFS                   SEATTLE      WA,Uw Hfs Seattle,0.4
UW MEDICINE              855-520-0400 WA,Uw Medicine - -,0.4
UW PAY BY PHONE 206-685-1553 WA,Uw Pay By Phone - -,0.4
UW PAY BY PHONE          SEATTLE      WA,Uw Pay By Phone Seattle,0.4
UW RECREATIONS 0888 SEATTLE             WA,Uw Recreations Seattle,0.4
UW TRANS SVC PAY STASEATTLE             WA,Uw Trans Svc Pay Staseattle,0.4
UWAJIMAYA BELLEVUE       BELLEVUE     WA,Uwajimaya Bellevue Bellevue,0.4
UWAJIMAYA SEATTLE        SEATTLE      WA,Uwajimaya Seattle Seattle,0.4
United States Sailing Ass,United States Sailing Ass,0.4
Uw Trans Pay Station,Uw Trans Pay Station,0.4
Uwajimaya,Uwajimaya,0.4
"V. FREITAS LAW, PLLC v@vfreitaslawWA",V Freitas Law Pllc V Vfreitaslawwa,0.4
VAL*THE VIEW CAMPGROUN   OLJATO-MONUMEAZ,Val The View Campgroun Oljato-Monumeaz,0.4
VENMO  *ADAM MARMORS8558124430          NY,Venmo Adam Marmors,0.4
VENMO  *KATRINA GRIF8558124430          NY,Venmo Katrina Grif,0.4
VENMO  *NINA KIBRIA 8558124430          NY,Venmo Nina Kibria,0.4
VENMO *ADAM MARMORST8558124430          NY,Venmo Adam Marmorst,0.4
VENMO *JENARO ROJAS 8558124430          NY,Venmo Jenaro Rojas,0.4
VENMO *MAGGIE VODICK8558124430          NY,Venmo Maggie Vodick,0.4
VENMO *MILES LIPSON 8558124430          NY,Venmo Miles Lipson,0.4
VENMO *SEBASTIAN BYR8558124430          NY,Venmo Sebastian Byr,0.4
VENMO *SHANNON BOSCH8558124430          NY,Venmo Shannon Bosch,0.4
VERY FRESH NOODLES /NEW YORK            NY,Very Fresh Noodles New York,0.4
VF OUTDOOR LLC      PORTLAND            OR,Vf Outdoor Llc Portland,0.4
VIDA INTEGRATED HEALTH   THINKVIDA.COMWA,Vida Integrated Health Thinkvida Comwa,0.4
VIETLICIOUS              SEATTLE      WA,Vietlicious Seattle,0.4
VM PARKING BARONESS LOT  SEATTLE      WA,Vm Parking Baroness Lot Seattle,0.4
VOLVO CARS SEATTLE       SEATTLE      WA,Volvo Cars Seattle Seattle,0.4
Vagaro_*Refine Nails a SEATTLE WA,Vagaro Refine Nails A Seattle,0.4
Vagaro_*Refine Nails and SEATTLE WA,Vagaro Refine Nails And Seattle,0.4
Vans Seattle             Seattle      WA,Vans Seattle Seattle,0.4
Vashon Island Baking Vashon,Vashon Island Baking Vashon,0.4
Veraci Pizza Ballard Seattle,Veraci Pizza Ballard Seattle,0.4
View Ridge,View Ridge,0.4
Violet,Violet,0.4
Virgin Atlantic AirwCrawley             W,Virgin Atlantic Airwcrawley W,0.4
Vision Forward Associati,Vision Forward Associati,0.4
Vrbo HA6L44TX 512-759-0902 TX,Vrbo Ha L - -,0.4
Vrbo HA8BZ07S 512-759-0902 TX,Vrbo Ha Bz S - -,0.4
Vrbo HA8BZ07S 512-7590902 TX,Vrbo Ha Bz S -,0.4
WA DEPT OF HEALTH HSQA 360-236-4508 WA,Dept Of Health Hsqa - -,0.4
WA DOL LIC & REG 77458   SEATTLE      WA,Dol Lic Reg Seattle,0.4
WA PARKSRESERVATIONSWEB  398293706httpWA,Parksreservationsweb Httpwa,0.4
WA PARKSRESERVATIONSWEB  948760235httpWA,Parksreservationsweb Httpwa,0.4
WA VEHICLE LICENSING     360-902-7470 WA,Vehicle Licensing - -,0.4
WALGREENS #6890          SEATTLE      WA,Walgreens Seattle,0.4
WATERFRONT PIZZA INC     PORT TOWNSENDWA,Waterfront Pizza Inc Port Townsendwa,0.4
WB E-STORE 800-766-0449 BC,Wb E-Store - - Bc,0.4
WHITE PASS CO RESTAUNACHES              WA,White Pass Restaunaches,0.4
"WHO GIVES A CRAP, INC.   US.WHOGIVESACNY",Who Gives A Crap Inc Whogivesacny,0.4
WHOLEFDS BLV 10153 BELLEVUE WA,Whole Foods Market,0.8421052631578947
WHOLEFDS CER 10104 SANTA FE NM,Whole Foods Market,0.8421052631578947
WHOLEFDS MBD #10630      SEATTLE      WA,Whole Foods Market,0.8421052631578947
WHOLEFDS RSQ 10103       SEATTLE      WA,Whole Foods Market,0.8421052631578947
WILLIAMS-SONOMA 6181     SEATTLE      WA,Williams-Sonoma Seattle,0.4
WILLIAMS-SONOMA 6181SEATTLE             WA,Williams-Sonoma Seattle,0.4
WSDOT-GOODTOGO ONLINE    RENTON       WA,Wsdot-Goodtogo Online Renton,0.4
WSFERRIES-BAINBRIDGE     SEATTLE      WA,Wsferries-Bainbridge Seattle,0.4
WSFERRIES-COLMAN DOCK,Wsferries-Colman Dock,0.4
WSFERRIES-FAUNTLEROY     SEATTLE      WA,Wsferries-Fauntleroy Seattle,0.4
WSFERRIES-KINGSTON,Wsferries-Kingston,0.4
WWW COSTCO COM,Costco,0.95
WWW COSTCO COM           800-955-2292 WA,Costco,0.95
WWW.CORRYSCLEANING.COM   WWW.CORRYSCLEWA,Www Corryscleaning Com Www Corrysclewa,0.4
WWW.DWR.COM 800-944-2233 CT,Www Dwr Com - -,0.4
WWW.INSPIREDCLOSETSSEA WWW.INSPIREDCWA,Www Inspiredclosetssea Www Inspiredcwa,0.4
WWW.JFSSEATTLE.ORG       JFSSEATTLE.ORWA,Www Jfsseattle Org Jfsseattle Orwa,0.4
WWW.ROWLANDPHOTO.COM     WWW.ROWLANDPHWA,Www Rowlandphoto Com Www Rowlandphwa,0.4
WWW.SWEETGREEN.COM       162-65874164 CA,Www Sweetgreen Com -,0.4
WWW.USSAILING.ORG        WWW.USSAILINGRI,Www Ussailing Org Www Ussailingri,0.4
Washington Vehicle Licensing,Washington Vehicle Licensing,0.4
Whey Pat St Andrews,Whey Pat Street Andrews,0.4
Who Gives A Crap,Who Gives A Crap,0.4
Wild Salmon Seafood,Wild Salmon Seafood,0.4
Williams-Sonoma,Williams-Sonoma,0.4
Wise,Wise,0.4
XERO SHOES 720-259-0374 CO,Xero Shoes - -,0.4
XI'AN NOODLES 0000  SEATTLE             WA,Xi An Noodles Seattle,0.4
YAMAKARANA               NARA         JP,Yamakarana Nara Jp,0.4
YASAKA              KYOTO               JP,Yasaka Kyoto Jp,0.4
YELLOWSTONE NATIONALYELWSTN NL PK       WY,Yellowstone Nationalyelwstn Nl Pk,0.4
YELP-GRUBHUB*TASTEOFIN   8775851085   NY,Yelp-Grubhub Tasteofin,0.4
YUCATAN                  MADRID       ES,Yucatan Madrid Es,0.4
ZIRAEL VEGAN RESTAURjing dou shi dong shKY,Zirael Vegan Restaurjing Dou Shi Dong Shky,0.4
ZMARE                    DONOSTIA     ES,Zmare Donostia Es,0.4
ZSK*IT THORPFRUIT ANTI   THORP        WA,Zsk It Thorpfruit Anti Thorp,0.4
Zenniopticl,Zenniopticl,0.4
a.saily                  Lewes        DE,A Saily Lewes,0.4
as.Saily*saily Lewes DE,As Saily Saily Lewes,0.4
bumpodo             qian dai tian qu    TO,Bumpodo Qian Dai Tian Qu To,0.4
eBay O*17-13491-31996    Toronto      CD,Ebay O - - Toronto Cd,0.4
"tripla Co., Ltd. Tokyo",Tripla Ltd Tokyo,0.4
www.REI.com         KENT                WA,Www Rei Com Kent,0.4
